DATE,Hour of Day,Day of Week,Outdoor Drybulb,Outdoor Dewpoint,Relative Humidity,Electric Demand (kW),Optimal (kW)
5/6/2016 23:00,23,5,55.04,51.8,0.88,73.84,85.21
5/7/2016 0:00,0,6,55.4,51.98,0.87,70.784,84.63
5/7/2016 1:00,1,6,55.4,55.04,0.9,69.032,79.51
5/7/2016 2:00,2,6,62.06,57.02,0.87,62.344,79.68
5/7/2016 3:00,3,6,60.98,57.02,0.87,53.992,71.56
5/7/2016 4:00,4,6,60.98,57.02,0.87,53.88,67.79
5/7/2016 5:00,5,6,60.98,57.92,0.9,54.376,63.71
5/7/2016 6:00,6,6,60.98,59,0.93,53.336,61.19
5/7/2016 7:00,7,6,60.08,57.02,0.97,47.62,56.62
5/7/2016 8:00,8,6,57.92,57.02,0.97,42.912,58.63
5/7/2016 9:00,9,6,57.92,57.02,0.97,45.312,61.25
5/7/2016 10:00,10,6,57.92,57.02,0.97,47.324,66.62
5/7/2016 11:00,11,6,57.92,59,0.84,54.18,92.48
5/7/2016 12:00,12,6,64.04,60.08,0.76,57.788,109.82
5/7/2016 13:00,13,6,75.02,59,0.6,59.94,92.12
5/7/2016 14:00,14,6,73.94,59,0.6,65.436,80.13
5/7/2016 15:00,15,6,73.94,57.92,0.61,60.112,74.85
5/7/2016 16:00,16,6,71.96,57.02,0.54,59.516,77.21
5/7/2016 17:00,17,6,75.02,60.08,0.52,59.7,78.18
5/7/2016 18:00,18,6,78.98,57.02,0.52,58.016,67.44
5/7/2016 19:00,19,6,69.98,59,0.7,56.704,51.06
5/7/2016 20:00,20,6,69.08,59,0.7,57.064,60.02
5/7/2016 21:00,21,6,69.08,57.92,0.7,56.096,61
5/7/2016 22:00,22,6,68,59,0.76,56.656,62.19
5/7/2016 23:00,23,6,66.92,59,0.78,56.856,67.19
5/8/2016 0:00,0,7,66.02,57.92,0.73,57.272,79.81
5/8/2016 1:00,1,7,66.92,57.02,0.73,57.816,76.87
5/8/2016 2:00,2,7,66.02,57.02,0.73,58.748,76.34
5/8/2016 3:00,3,7,66.02,57.02,0.76,57.208,73.04
5/8/2016 4:00,4,7,64.94,57.02,0.78,53.492,70.88
5/8/2016 5:00,5,7,64.04,51.08,0.75,56.752,67.69
5/8/2016 6:00,6,7,59,50,0.77,60.236,64.83
5/8/2016 7:00,7,7,57.02,48.92,0.62,53.992,72.34
5/8/2016 8:00,8,7,62.06,48.92,0.62,59.416,70.57
5/8/2016 9:00,9,7,62.06,44.96,0.47,56.384,74.38
5/8/2016 10:00,10,7,66.02,42.08,0.38,55.64,75.47
5/8/2016 11:00,11,7,69.08,42.08,0.35,56.212,75.68
5/8/2016 12:00,12,7,71.06,37.04,0.28,56.224,72.44
5/8/2016 13:00,13,7,75.02,33.98,0.21,58.004,71.89
5/8/2016 14:00,14,7,77,33.98,0.21,59.516,69.32
5/8/2016 15:00,15,7,77,32,0.19,60.548,66.3
5/8/2016 16:00,16,7,77,30.02,0.17,61.44,64.39
5/8/2016 17:00,17,7,78.98,26.96,0.15,61.156,62.85
5/8/2016 18:00,18,7,78.98,28.04,0.15,61.336,64.04
5/8/2016 19:00,19,7,78.08,28.04,0.18,60.468,63.75
5/8/2016 20:00,20,7,73.94,28.04,0.18,60.172,65.8
5/8/2016 21:00,21,7,73.94,28.04,0.19,67.712,68.41
5/8/2016 22:00,22,7,73.04,32,0.26,68.364,70.99
5/8/2016 23:00,23,7,68,35.96,0.38,68.724,72.81
5/9/2016 0:00,0,1,62.06,33.98,0.34,68.436,77.41
5/9/2016 1:00,1,1,60.08,37.04,0.46,67.784,71.01
5/9/2016 2:00,2,1,57.92,37.04,0.46,68.456,67.8
5/9/2016 3:00,3,1,57.92,39.02,0.57,68.388,63.11
5/9/2016 4:00,4,1,53.96,37.94,0.49,71,77.3
5/9/2016 5:00,5,1,57.02,39.02,0.55,105.216,90.74
5/9/2016 6:00,6,1,55.04,42.08,0.69,176.472,117.8
5/9/2016 7:00,7,1,55.94,42.08,0.46,167.984,168.91
5/9/2016 8:00,8,1,62.96,42.08,0.46,183.508,182.34
5/9/2016 9:00,9,1,62.96,41,0.31,212.112,200.61
5/9/2016 10:00,10,1,73.94,44.06,0.33,222.164,205.12
5/9/2016 11:00,11,1,75.02,44.06,0.31,220.072,203.78
5/9/2016 12:00,12,1,77,42.98,0.31,220.324,195.97
5/9/2016 13:00,13,1,78.98,35.96,0.2,219.74,192.72
5/9/2016 14:00,14,1,80.96,35.96,0.2,224.32,195.82
5/9/2016 15:00,15,1,80.96,39.92,0.24,224.884,202.65
5/9/2016 16:00,16,1,80.06,50,0.39,227.9,215.64
5/9/2016 17:00,17,1,77,46.94,0.32,222.736,200.37
5/9/2016 18:00,18,1,78.98,51.98,0.4,165.56,179.42
5/9/2016 19:00,19,1,73.94,55.04,0.53,111.932,156.53
5/9/2016 20:00,20,1,73.04,55.04,0.53,104.184,151.72
5/9/2016 21:00,21,1,73.04,55.04,0.55,110.872,146.51
5/9/2016 22:00,22,1,71.96,55.94,0.59,110.564,134.67
5/9/2016 23:00,23,1,71.06,55.04,0.61,106.052,126.89
5/10/2016 0:00,0,2,69.08,55.04,0.66,104.288,126.9
5/10/2016 1:00,1,2,64.04,44.06,0.64,92.996,85.43
5/10/2016 2:00,2,2,55.94,44.06,0.64,71.872,72.5
5/10/2016 3:00,3,2,55.94,42.08,0.64,72.524,63.62
5/10/2016 4:00,4,2,53.96,39.92,0.59,71.968,63.85
5/10/2016 5:00,5,2,53.96,39.02,0.57,75.92,67.52
5/10/2016 6:00,6,2,53.96,39.02,0.59,87.236,76.69
5/10/2016 7:00,7,2,53.06,39.92,0.61,111.632,101.55
5/10/2016 8:00,8,2,53.06,39.92,0.61,131.092,135.1
5/10/2016 9:00,9,2,53.06,41,0.55,162.688,165.07
5/10/2016 10:00,10,2,57.02,39.92,0.55,238.068,165.09
5/10/2016 11:00,11,2,55.94,39.92,0.47,220.652,180.88
5/10/2016 12:00,12,2,60.08,39.02,0.44,216.696,185.7
5/10/2016 13:00,13,2,62.96,41,0.45,213,183.63
5/10/2016 14:00,14,2,62.96,41,0.45,210.964,183.65
5/10/2016 15:00,15,2,62.96,39.02,0.44,211.688,183.37
5/10/2016 16:00,16,2,60.98,39.02,0.47,202.084,184.09
5/10/2016 17:00,17,2,59,39.92,0.53,192.864,177.61
5/10/2016 18:00,18,2,57.02,37.94,0.55,145.96,159.78
5/10/2016 19:00,19,2,51.98,33.98,0.54,109.54,136.4
5/10/2016 20:00,20,2,50,33.98,0.54,104.952,115.44
5/10/2016 21:00,21,2,50,33.98,0.56,113.732,101.49
5/10/2016 22:00,22,2,48.92,37.04,0.66,108.564,94.71
5/10/2016 23:00,23,2,48.02,37.04,0.68,98.696,93.39
5/11/2016 0:00,0,3,46.94,37.94,0.71,96.528,96.03
5/11/2016 1:00,1,3,46.04,39.92,0.82,92.196,83.86
5/11/2016 2:00,2,3,44.96,39.92,0.82,87.208,74.32
5/11/2016 3:00,3,3,44.96,39.92,0.82,71.228,69.36
5/11/2016 4:00,4,3,44.96,42.08,0.86,69.176,68.73
5/11/2016 5:00,5,3,46.04,42.08,0.83,71.736,73.82
5/11/2016 6:00,6,3,46.94,42.08,0.83,85.9,81.62
5/11/2016 7:00,7,3,48.02,42.98,0.77,110.416,100.23
5/11/2016 8:00,8,3,50,42.98,0.77,131.42,118.4
5/11/2016 9:00,9,3,50,42.98,0.71,190.504,143.14
5/11/2016 10:00,10,3,51.98,44.96,0.69,205.152,152.42
5/11/2016 11:00,11,3,55.04,44.96,0.62,208.404,160.56
5/11/2016 12:00,12,3,57.92,44.06,0.55,208.64,170.85
5/11/2016 13:00,13,3,60.08,48.02,0.58,208.28,168.52
5/11/2016 14:00,14,3,62.96,48.02,0.58,208.42,171.37
5/11/2016 15:00,15,3,62.96,44.06,0.48,208.968,177.16
5/11/2016 16:00,16,3,64.04,48.02,0.58,215.344,180.62
5/11/2016 17:00,17,3,62.96,50,0.63,206.056,179.43
5/11/2016 18:00,18,3,62.96,51.08,0.67,159.512,166.23
5/11/2016 19:00,19,3,57.92,50,0.77,111.372,140.18
5/11/2016 20:00,20,3,57.02,50,0.77,99.008,123.21
5/11/2016 21:00,21,3,57.02,51.08,0.81,94.796,112.87
5/11/2016 22:00,22,3,57.02,51.98,0.87,87.784,106.83
5/11/2016 23:00,23,3,55.94,53.06,0.9,81.84,104.42
5/12/2016 0:00,0,4,55.94,53.06,0.87,79.812,108.95
5/12/2016 1:00,1,4,55.94,55.04,0.97,76.548,85.63
5/12/2016 2:00,2,4,55.94,55.04,0.97,64.204,71.12
5/12/2016 3:00,3,4,55.94,55.04,0.93,62.352,65.37
5/12/2016 4:00,4,4,57.02,55.04,0.93,59.336,62.79
5/12/2016 5:00,5,4,57.02,55.94,0.93,61.6,67.92
5/12/2016 6:00,6,4,57.92,55.94,0.93,95.456,81.09
5/12/2016 7:00,7,4,60.08,57.92,0.84,163.32,126.25
5/12/2016 8:00,8,4,62.96,57.92,0.84,165.44,143.89
5/12/2016 9:00,9,4,62.96,57.92,0.73,183.724,175.76
5/12/2016 10:00,10,4,66.92,59,0.73,197.904,174.58
5/12/2016 11:00,11,4,68,59,0.68,214.22,186.07
5/12/2016 12:00,12,4,69.98,60.08,0.73,222.408,180.04
5/12/2016 13:00,13,4,69.98,60.98,0.73,221.808,183.72
5/12/2016 14:00,14,4,69.98,60.98,0.73,220.008,183.73
5/12/2016 15:00,15,4,69.98,60.98,0.78,213.748,182.11
5/12/2016 16:00,16,4,68,60.08,0.76,205.272,187.79
5/12/2016 17:00,17,4,68,60.08,0.73,198.74,194.66
5/12/2016 18:00,18,4,69.08,60.08,0.76,152.504,187.1
5/12/2016 19:00,19,4,66.02,57.92,0.81,109.508,162.02
5/12/2016 20:00,20,4,64.04,57.92,0.81,101.932,150.98
5/12/2016 21:00,21,4,64.04,60.08,0.93,102.432,130.88
5/12/2016 22:00,22,4,62.06,59,0.87,75.74,121.23
5/12/2016 23:00,23,4,62.96,59,0.87,65.372,111.52
5/13/2016 0:00,0,5,62.96,59,0.87,65.268,111.18
5/13/2016 1:00,1,5,62.96,59,0.9,64.252,86.96
5/13/2016 2:00,2,5,62.06,59,0.9,62.368,71.86
5/13/2016 3:00,3,5,62.06,57.92,0.9,56.264,61.88
5/13/2016 4:00,4,5,60.98,59,0.93,55.308,59.23
5/13/2016 5:00,5,5,60.98,57.92,0.93,57.676,63.69
5/13/2016 6:00,6,5,60.08,57.92,0.9,87.984,84.44
5/13/2016 7:00,7,5,62.06,59,0.81,137.212,130.86
5/13/2016 8:00,8,5,64.94,59,0.81,149.804,148.34
5/13/2016 9:00,9,5,64.94,57.92,0.81,176.804,156.14
5/13/2016 10:00,10,5,64.04,57.92,0.78,187.148,162.17
5/13/2016 11:00,11,5,64.94,57.92,0.81,191.988,157.56
5/13/2016 12:00,12,5,64.04,57.92,0.81,181.16,159.37
5/13/2016 13:00,13,5,62.96,60.08,0.9,172.436,150.42
5/13/2016 14:00,14,5,62.96,60.08,0.9,171.672,155.36
5/13/2016 15:00,15,5,62.96,59,0.84,169.536,158.92
5/13/2016 16:00,16,5,64.04,60.08,0.9,162.6,159.58
5/13/2016 17:00,17,5,62.96,60.08,0.9,155.204,159.93
5/13/2016 18:00,18,5,62.96,59,0.9,119.256,150.06
5/13/2016 19:00,19,5,62.06,59,0.9,87.916,135.11
5/13/2016 20:00,20,5,62.06,59,0.9,91.292,122.64
5/13/2016 21:00,21,5,62.06,59,0.9,91.624,115.03
5/13/2016 22:00,22,5,62.06,60.08,0.93,93.392,102.95
5/13/2016 23:00,23,5,62.06,60.08,0.93,75.004,93.9
5/14/2016 0:00,0,6,62.06,60.08,0.93,67.952,80.96
5/14/2016 1:00,1,6,62.06,60.08,0.93,64.288,74.17
5/14/2016 2:00,2,6,62.06,60.08,0.93,56.792,66.56
5/14/2016 3:00,3,6,62.06,60.08,0.93,56.948,62.4
5/14/2016 4:00,4,6,62.06,60.08,0.93,57.084,59.86
5/14/2016 5:00,5,6,62.06,60.98,0.96,57,57.19
5/14/2016 6:00,6,6,62.06,60.98,0.93,57.624,58.73
5/14/2016 7:00,7,6,62.96,57.92,0.86,54.244,61.06
5/14/2016 8:00,8,6,62.06,57.02,0.87,51.464,60.66
5/14/2016 9:00,9,6,60.98,57.02,0.87,54.36,64.51
5/14/2016 10:00,10,6,62.06,57.02,0.78,56.208,77.74
5/14/2016 11:00,11,6,64.04,53.96,0.68,58.228,87.35
5/14/2016 12:00,12,6,64.94,53.06,0.57,59.932,108.92
5/14/2016 13:00,13,6,71.06,44.96,0.36,59.836,86.28
5/14/2016 14:00,14,6,73.94,44.96,0.36,64.332,83.64
5/14/2016 15:00,15,6,73.94,39.02,0.27,60.06,73.98
5/14/2016 16:00,16,6,75.02,39.02,0.27,60.964,71.24
5/14/2016 17:00,17,6,75.02,37.04,0.26,59.9,62.15
5/14/2016 18:00,18,6,73.94,37.04,0.28,61.028,58.59
5/14/2016 19:00,19,6,71.06,42.98,0.42,59.928,54.18
5/14/2016 20:00,20,6,66.92,42.98,0.42,60.12,55.48
5/14/2016 21:00,21,6,66.92,46.04,0.58,66.944,53.5
5/14/2016 22:00,22,6,60.98,44.06,0.54,69.124,60.55
5/14/2016 23:00,23,6,60.98,44.96,0.62,68.252,63.37
5/15/2016 0:00,0,7,57.92,41,0.55,67.52,75.82
5/15/2016 1:00,1,7,57.02,37.94,0.52,66,72.57
5/15/2016 2:00,2,7,55.04,37.94,0.52,65.344,72.71
5/15/2016 3:00,3,7,55.04,37.04,0.54,91.856,71.18
5/15/2016 4:00,4,7,53.06,35.96,0.5,94.588,71.67
5/15/2016 5:00,5,7,53.96,35.96,0.52,95.436,71.08
5/15/2016 6:00,6,7,53.06,35.96,0.54,89.012,70.26
5/15/2016 7:00,7,7,53.06,37.94,0.51,84.844,73.1
5/15/2016 8:00,8,7,55.94,37.94,0.51,84.78,73.55
5/15/2016 9:00,9,7,55.94,41,0.49,84.828,77.02
5/15/2016 10:00,10,7,60.08,42.98,0.5,80.812,79.35
5/15/2016 11:00,11,7,62.06,42.98,0.46,79.2,80.67
5/15/2016 12:00,12,7,64.04,39.92,0.4,78.64,79.37
5/15/2016 13:00,13,7,66.92,41,0.4,79.712,77.63
5/15/2016 14:00,14,7,66.02,41,0.4,79.296,74.72
5/15/2016 15:00,15,7,66.02,41,0.4,79.58,73.68
5/15/2016 16:00,16,7,66.02,39.92,0.37,79.912,73.17
5/15/2016 17:00,17,7,66.92,35.06,0.32,79.724,71.51
5/15/2016 18:00,18,7,66.02,44.06,0.48,79.22,70.08
5/15/2016 19:00,19,7,62.06,44.96,0.53,79.128,66.75
5/15/2016 20:00,20,7,62.06,44.96,0.53,79.14,66.4
5/15/2016 21:00,21,7,62.06,37.94,0.41,91.56,67.8
5/15/2016 22:00,22,7,62.06,30.92,0.32,92.364,69.96
5/15/2016 23:00,23,7,60.98,32,0.37,91.04,72.48
5/16/2016 0:00,0,1,57.92,32,0.37,79.276,75.71
5/16/2016 1:00,1,1,57.02,32,0.39,90.4,72.53
5/16/2016 2:00,2,1,57.02,32,0.39,90.508,70.29
5/16/2016 3:00,3,1,57.02,32,0.4,91.236,68.68
5/16/2016 4:00,4,1,55.94,32,0.43,97.548,71.01
5/16/2016 5:00,5,1,53.96,32,0.44,117.344,85.32
5/16/2016 6:00,6,1,53.06,33.08,0.5,140.94,108.96
5/16/2016 7:00,7,1,53.06,33.08,0.42,165.172,151.77
5/16/2016 8:00,8,1,55.94,33.08,0.42,199.832,173.55
5/16/2016 9:00,9,1,55.94,33.08,0.37,284.3,189.18
5/16/2016 10:00,10,1,59,33.08,0.35,323.64,191.86
5/16/2016 11:00,11,1,60.98,35.06,0.34,321.3,193.03
5/16/2016 12:00,12,1,64.04,33.98,0.3,314.152,188.86
5/16/2016 13:00,13,1,64.04,30.02,0.28,309.384,188.21
5/16/2016 14:00,14,1,64.04,30.02,0.28,312.02,192.3
5/16/2016 15:00,15,1,64.04,28.94,0.27,313.804,195.69
5/16/2016 16:00,16,1,64.04,30.02,0.28,305.76,198.67
5/16/2016 17:00,17,1,64.04,30.92,0.27,297.812,188.86
5/16/2016 18:00,18,1,66.02,32,0.3,220.404,160.63
5/16/2016 19:00,19,1,62.06,37.04,0.46,158.116,138.96
5/16/2016 20:00,20,1,57.92,37.04,0.46,145.5,126.97
5/16/2016 21:00,21,1,57.92,37.04,0.47,154.776,120.07
5/16/2016 22:00,22,1,57.02,37.04,0.44,124.12,118.76
5/16/2016 23:00,23,1,59,41,0.57,117.1,119.16
5/17/2016 0:00,0,2,55.94,42.08,0.57,117.068,126.32
5/17/2016 1:00,1,2,55.94,44.06,0.69,111.468,108.61
5/17/2016 2:00,2,2,53.96,44.06,0.69,94.1,91.02
5/17/2016 3:00,3,2,53.96,42.08,0.6,93.944,79.35
5/17/2016 4:00,4,2,55.94,39.02,0.57,98.228,71.15
5/17/2016 5:00,5,2,53.96,37.04,0.51,103.24,72.66
5/17/2016 6:00,6,2,55.04,37.04,0.51,121.34,79.62
5/17/2016 7:00,7,2,59,37.94,0.41,167.948,110.67
5/17/2016 8:00,8,2,62.06,37.94,0.41,256.704,138.8
5/17/2016 9:00,9,2,62.06,37.94,0.37,308.444,185.28
5/17/2016 10:00,10,2,64.94,35.96,0.32,318.904,190.37
5/17/2016 11:00,11,2,66.92,35.96,0.3,319.772,201.22
5/17/2016 12:00,12,2,69.08,37.04,0.29,314.668,206.58
5/17/2016 13:00,13,2,71.96,37.04,0.26,307.904,203.02
5/17/2016 14:00,14,2,73.94,37.04,0.26,312.488,207.18
5/17/2016 15:00,15,2,73.94,37.04,0.27,314.748,208.09
5/17/2016 16:00,16,2,73.04,39.92,0.33,313.884,215.96
5/17/2016 17:00,17,2,69.98,44.06,0.5,306.428,206.73
5/17/2016 18:00,18,2,62.96,46.04,0.52,228.756,192.24
5/17/2016 19:00,19,2,62.96,46.94,0.64,155.416,157.93
5/17/2016 20:00,20,2,59,46.94,0.64,128.268,140.08
5/17/2016 21:00,21,2,59,44.96,0.67,126.48,124.98
5/17/2016 22:00,22,2,55.94,44.96,0.69,127.308,116.73
5/17/2016 23:00,23,2,55.04,44.96,0.74,108.1,111.78
5/18/2016 0:00,0,3,53.06,44.96,0.74,106.716,114.03
5/18/2016 1:00,1,3,51.08,44.96,0.86,109.716,92.83
5/18/2016 2:00,2,3,48.92,44.96,0.86,110.896,77.94
5/18/2016 3:00,3,3,48.92,44.96,0.86,83.424,67.73
5/18/2016 4:00,4,3,48.92,44.06,0.86,63.296,64.05
5/18/2016 5:00,5,3,48.02,42.98,0.86,66.72,66.47
5/18/2016 6:00,6,3,46.94,44.06,0.9,77.308,75.88
5/18/2016 7:00,7,3,53.96,48.02,0.7,129.476,109.42
5/18/2016 8:00,8,3,57.92,48.02,0.7,233.548,124.33
5/18/2016 9:00,9,3,57.92,46.94,0.58,304.924,162.86
5/18/2016 10:00,10,3,62.06,48.02,0.56,322.304,174.11
5/18/2016 11:00,11,3,64.04,48.02,0.49,326.548,186.38
5/18/2016 12:00,12,3,68,48.92,0.45,322.62,199.43
5/18/2016 13:00,13,3,71.96,48.02,0.44,320.1,188.98
5/18/2016 14:00,14,3,71.06,48.02,0.44,332.024,200.13
5/18/2016 15:00,15,3,71.06,48.92,0.47,327.652,206.45
5/18/2016 16:00,16,3,69.98,48.92,0.49,320.592,214.2
5/18/2016 17:00,17,3,69.08,48.02,0.54,218.108,203.04
5/18/2016 18:00,18,3,64.94,48.92,0.58,158.648,186.55
5/18/2016 19:00,19,3,62.06,48.92,0.69,112.412,155.09
5/18/2016 20:00,20,3,59,48.92,0.69,97.88,137.88
5/18/2016 21:00,21,3,59,50,0.77,90.596,125.05
5/18/2016 22:00,22,3,57.02,50,0.8,86.892,118.13
5/18/2016 23:00,23,3,55.94,50,0.83,104.964,114.04
5/19/2016 0:00,0,4,55.04,50,0.8,107.52,119.09
5/19/2016 1:00,1,4,55.04,51.08,0.86,104.336,99.45
5/19/2016 2:00,2,4,55.04,51.08,0.86,94.008,81.69
5/19/2016 3:00,3,4,55.04,51.08,0.86,94.928,68.81
5/19/2016 4:00,4,4,55.04,51.08,0.86,93.864,64.19
5/19/2016 5:00,5,4,55.04,50,0.86,98.588,65.06
5/19/2016 6:00,6,4,53.96,50,0.89,148.932,73.9
5/19/2016 7:00,7,4,55.94,51.08,0.81,170.204,106.59
5/19/2016 8:00,8,4,57.02,51.08,0.81,176.296,125.21
5/19/2016 9:00,9,4,57.02,50,0.75,198.632,142.37
5/19/2016 10:00,10,4,57.92,48.92,0.69,207.672,148.01
5/19/2016 11:00,11,4,59,50,0.72,208.896,150.63
5/19/2016 12:00,12,4,59,50,0.67,209.184,160.01
5/19/2016 13:00,13,4,59,51.08,0.84,205.84,140.27
5/19/2016 14:00,14,4,55.94,51.08,0.84,205.376,147.23
5/19/2016 15:00,15,4,55.94,51.98,0.89,197.28,146.19
5/19/2016 16:00,16,4,55.04,51.98,0.87,187.364,149.16
5/19/2016 17:00,17,4,55.94,51.08,0.84,168.652,145.68
5/19/2016 18:00,18,4,55.94,51.98,0.87,135.344,134.44
5/19/2016 19:00,19,4,55.94,51.98,0.87,103.292,116.22
5/19/2016 20:00,20,4,55.94,51.98,0.87,89.784,100.42
5/19/2016 21:00,21,4,55.94,51.98,0.87,84.008,92.64
5/19/2016 22:00,22,4,55.94,53.06,0.9,76.608,88.9
5/19/2016 23:00,23,4,55.94,53.06,0.9,67.36,87.24
5/20/2016 0:00,0,5,55.94,53.96,0.93,65.108,88.2
5/20/2016 1:00,1,5,55.94,53.06,0.9,65.508,76.04
5/20/2016 2:00,2,5,55.94,53.06,0.93,64.38,65.6
5/20/2016 3:00,3,5,55.04,53.06,0.93,59.344,61.51
5/20/2016 4:00,4,5,55.04,53.06,0.93,58.628,61.74
5/20/2016 5:00,5,5,55.04,51.98,0.93,61.636,66.04
5/20/2016 6:00,6,5,53.96,51.98,0.89,89.7,84.19
5/20/2016 7:00,7,5,55.94,51.98,0.87,122.476,106.49
5/20/2016 8:00,8,5,55.94,51.98,0.87,141.684,128.78
5/20/2016 9:00,9,5,55.94,51.98,0.87,160.184,140.16
5/20/2016 10:00,10,5,55.94,51.98,0.78,169.256,150.1
5/20/2016 11:00,11,5,59,51.98,0.75,164.844,153.34
5/20/2016 12:00,12,5,60.98,53.06,0.72,169.02,162.88
5/20/2016 13:00,13,5,62.96,53.96,0.72,174.984,158.21
5/20/2016 14:00,14,5,62.96,53.96,0.72,177.24,159.02
5/20/2016 15:00,15,5,62.96,53.06,0.65,170.776,166.63
5/20/2016 16:00,16,5,64.94,53.96,0.68,173.948,168.79
5/20/2016 17:00,17,5,64.94,53.06,0.65,172.352,169.11
5/20/2016 18:00,18,5,64.94,53.96,0.72,141.18,156.59
5/20/2016 19:00,19,5,62.96,51.08,0.7,103.832,135.49
5/20/2016 20:00,20,5,60.98,51.08,0.7,88.324,120.71
5/20/2016 21:00,21,5,60.98,48.92,0.72,78.996,108.96
5/20/2016 22:00,22,5,57.92,48.92,0.74,79.08,101.87
5/20/2016 23:00,23,5,57.02,48.02,0.77,72.812,96.59
5/21/2016 0:00,0,6,55.04,46.94,0.77,72.92,89.04
5/21/2016 1:00,1,6,53.06,46.94,0.8,73.776,79.93
5/21/2016 2:00,2,6,53.06,46.94,0.8,65.16,72.73
5/21/2016 3:00,3,6,53.06,46.94,0.8,63.78,68.37
5/21/2016 4:00,4,6,53.06,46.94,0.8,61.692,65.87
5/21/2016 5:00,5,6,53.06,48.02,0.83,61.628,63.81
5/21/2016 6:00,6,6,53.06,48.92,0.86,57.736,62.45
5/21/2016 7:00,7,6,53.06,48.02,0.75,53.048,68.44
5/21/2016 8:00,8,6,55.94,48.02,0.75,54.452,69.25
5/21/2016 9:00,9,6,55.94,48.02,0.7,52.448,75.11
5/21/2016 10:00,10,6,57.92,48.02,0.67,57.088,81.04
5/21/2016 11:00,11,6,59,46.04,0.58,59.3,91.53
5/21/2016 12:00,12,6,60.98,46.04,0.58,59.488,99.67
5/21/2016 13:00,13,6,60.98,46.04,0.56,60.896,82.1
5/21/2016 14:00,14,6,62.06,46.04,0.56,67.4,78.4
5/21/2016 15:00,15,6,62.06,46.94,0.58,62.608,74.96
5/21/2016 16:00,16,6,62.06,46.94,0.52,62.188,77.89
5/21/2016 17:00,17,6,64.94,46.94,0.54,59.944,73.34
5/21/2016 18:00,18,6,64.04,46.94,0.54,58.856,71.95
5/21/2016 19:00,19,6,64.94,51.08,0.7,61.224,64.44
5/21/2016 20:00,20,6,60.98,51.08,0.7,60.772,66.47
5/21/2016 21:00,21,6,60.98,48.92,0.69,67.844,67.35
5/21/2016 22:00,22,6,59,48.92,0.74,68.28,66.59
5/21/2016 23:00,23,6,57.02,51.08,0.86,66.152,64.99
5/22/2016 0:00,0,7,55.04,51.08,0.86,91.756,74.2
5/22/2016 1:00,1,7,53.96,50,0.89,94.096,67.06
5/22/2016 2:00,2,7,53.06,50,0.89,91.66,66.08
5/22/2016 3:00,3,7,53.06,50,0.93,93.516,61.88
5/22/2016 4:00,4,7,51.98,48.92,0.92,95.756,60.36
5/22/2016 5:00,5,7,51.08,48.02,0.97,106.54,55.61
5/22/2016 6:00,6,7,48.92,50,0.96,116.84,56.76
5/22/2016 7:00,7,7,51.08,51.08,0.97,98.516,55.82
5/22/2016 8:00,8,7,51.98,50,0.93,94.504,56.39
5/22/2016 9:00,9,7,51.98,50,0.93,95.164,55.44
5/22/2016 10:00,10,7,53.06,51.08,0.86,157.296,60.04
5/22/2016 11:00,11,7,55.04,51.08,0.84,173.368,59.71
5/22/2016 12:00,12,7,55.94,51.98,0.75,175.512,65.81
5/22/2016 13:00,13,7,64.04,51.98,0.61,178.72,69.4
5/22/2016 14:00,14,7,66.02,51.98,0.61,182.932,63.79
5/22/2016 15:00,15,7,66.02,51.98,0.65,183.82,60
5/22/2016 16:00,16,7,64.04,51.98,0.61,185.568,60.17
5/22/2016 17:00,17,7,66.02,53.06,0.72,179.448,53.71
5/22/2016 18:00,18,7,62.06,53.06,0.65,135.704,56.74
5/22/2016 19:00,19,7,60.08,53.06,0.84,85.2,48.62
5/22/2016 20:00,20,7,57.92,53.06,0.84,80.968,51.32
5/22/2016 21:00,21,7,57.92,53.06,0.9,88.292,49.83
5/22/2016 22:00,22,7,55.94,51.98,0.89,92.068,51.39
5/22/2016 23:00,23,7,55.04,51.98,0.93,89.708,51.8
5/23/2016 0:00,0,1,53.96,51.08,0.93,90.584,55.26
5/23/2016 1:00,1,1,53.06,51.08,0.97,90.516,53.15
5/23/2016 2:00,2,1,51.98,51.08,0.97,90.412,56.66
5/23/2016 3:00,3,1,51.98,51.08,0.97,89.972,60.63
5/23/2016 4:00,4,1,51.98,51.08,0.97,92.948,67.4
5/23/2016 5:00,5,1,51.98,51.08,0.97,102.96,78.45
5/23/2016 6:00,6,1,51.08,48.92,0.92,102.776,96.48
5/23/2016 7:00,7,1,57.02,53.06,0.81,110.38,121.93
5/23/2016 8:00,8,1,59,53.06,0.81,179.344,137.7
5/23/2016 9:00,9,1,59,53.06,0.75,168.208,157.18
5/23/2016 10:00,10,1,60.98,53.96,0.72,167.14,167.89
5/23/2016 11:00,11,1,62.96,55.04,0.66,168.848,180.42
5/23/2016 12:00,12,1,66.92,53.96,0.55,170.204,193.18
5/23/2016 13:00,13,1,71.06,57.02,0.64,177.624,188.83
5/23/2016 14:00,14,1,69.98,57.02,0.64,179.524,193.21
5/23/2016 15:00,15,1,69.98,60.08,0.76,178.824,198.05
5/23/2016 16:00,16,1,68,57.02,0.48,182.424,219.37
5/23/2016 17:00,17,1,78.08,55.04,0.47,183.704,209.48
